product_name,category,avg_rating,avg_price,review_count,text
Viscose Blend Striped Grey Men Dupatta,Viscose Blend,4.3,339.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No ,Voltas Beko,4.0394736842105265,31590.0,152,Highly recommended Worth the money beyond satisfactory Awesome Nice product Delightful Excellent Nice product Fabulous! Very Good
Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pr,Voltas Beko,4.37,20990.0,100,Brilliant Super! Must buy! Worth every penny Really Nice Value-for-money Super! Nice product for family of 4 Simply awesome Good quality product
Voltas Beko DT8S Free Standing 8 Place Settings Dishwasher,Voltas Beko,4.518518518518518,23479.0,27,Mind-blowing purchase Mind-blowing purchase Awesome Great product Mind-blowing purchase Excellent Simply awesome Highly recommended Really Nice Must buy!
WD 1.5 TB Wired External Hard Disk Drive (HDD)(Black),Other,4.160953800298063,4449.0,671,Wonderful Great product Terrific purchase Worth every penny Terrific purchase Fabulous! Nice product Great!..Must buy! Super! Terrific
WD Elements 2 TB Wired External Hard Disk Drive (HDD)(Black),Elements,4.405405405405405,5499.0,148,Wonderful Great product Terrific purchase Worth every penny Terrific purchase Fabulous! Nice product Great!..Must buy! Super! Terrific
"WONDERCHEF Nutri Pot Electric Pressure Cooker??(3 L, Black & Silver)",WONDERCHEF Nutri,3.9,6099.0,20,Wonderful Worth every penny Value-for-money Just okay Terrific Terrific Just okay Terrific Did not meet expectations Awesome
WONDERCHEF Nutri-blend FP-Compact 350 W Food Processor(Black),WONDERCHEF,2.7333333333333334,4499.0,15,Really Nice Very poor Expected a better product Does the job Mind-blowing purchase Not recommended at all Not good Simply awesome Horrible Must buy!
Whirlpool CLASSIC CF 60 BK HOOD 60 cm 750 m??/hr Wall Mounted Chimney??(Black 75,Whirlpool CLASSIC,4.290909090909091,5298.0,55,Good choice Brilliant Value-for-money Fabulous! Fabulous! Terrible product Best in the market! Worth every penny Just wow! Did not meet expectations
Whiteray Leaf Design CLuster Lotus Chandelier for home decoration Pendants Ceili,Whiteray Leaf,4.08,881.0,100,Perfect product! Very Good Terrific purchase Fabulous! Fair Just wow! Value-for-money Decent product Fabulous! Pretty good
"Woodbuzz Engineered Wood Study Table(Free Standing, Finish Color - Frosty White ",Woodbuzz Engineered,3.73,3307.0,100,Worth the money Super! Wonderful Pretty good Value-for-money Best in the market! Super! Pretty good Fabulous! Awesome
"Woodbuzz Engineered Wood Study Table(Free Standing, Finish Color - Walnut, Knock",Woodbuzz Engineered,4.349206349206349,14146.0,63,Highly recommended Worth every penny Excellent Highly recommended Must buy! Pretty good Awesome Mind-blowing purchase Must buy! Perfect product!
"Woodbuzz Engineered Wood Study Table(Free Standing, Finish Color - Wenge Brown, ",Woodbuzz Engineered,3.7588235294117647,3307.0,170,Worth the money Super! Wonderful Pretty good Value-for-money Best in the market! Super! Pretty good Fabulous! Awesome
"Woodbuzz Engineered Wood Study Table(Free Standing, Finish Color - White, Knock ",Woodbuzz Engineered,4.349206349206349,14146.0,63,Highly recommended Worth every penny Excellent Highly recommended Must buy! Pretty good Awesome Mind-blowing purchase Must buy! Perfect product!
X ZINI Infrared Induction Helicopter Sensor Aircraft USB Charger 2 in 1 Flying H,ZINI Infrared,2.3125,399.0,16,Highly recommended Just okay Horrible Could be way better Terrible product Great product Value-for-money Moderate Expected a better product Useless product
"XAMILE Rose Diamond Table Lamp,16 Color Changing RGB Touch & Remote Control Tabl",XAMILE Rose,4.383561643835616,476.0,73,Highly recommended Great product Simply awesome Fabulous! Very Good Awesome Excellent Terrific purchase Good choice Wonderful
"Yogini 144 TC Microfiber Double Geometric Flat Bedsheet(Pack of 1, Red)",Yogini,4.081081081081081,271.0,37,Terrible product Delightful Terrific purchase Best in the market! Hated it! Very poor Wonderful Moderate Worth every penny Classy product
Yutiriti 10 Pc Round Hanging Ball Paper Lantern Multicolor Paper Hanging Lantern,Yutiriti,3.44,497.0,50,Brilliant Wonderful Fabulous! Good choice Super! Good choice Classy product Terrific purchase Utterly Disappointed Must buy!
ZANDU Balm (25 ml) Pack Of 3 Balm(3 x 25 ml),ZANDU Balm,4.592,216.0,250,Perfect product! Delightful Must buy! Terrific purchase Terrific purchase Great product Delightful Terrific purchase Classy product Great product
"ZEBRONICS ZEB-BT701 RUCF 70 W Bluetooth Home Theatre(Black, 7.1 Channel)",ZEBRONICS RUCF,3.9381443298969074,2999.0,97,Super! Fabulous! Terrific purchase Mind-blowing purchase Wonderful Great product Classy product Nice Good choice Very Good
"ZUNBELLA 3D Super Transparent Car Toy, Car Toy for Kids with 360 Degree Rotation",ZUNBELLA Super,3.66,315.0,100,Mind-blowing purchase Very poor Nice Product.... Nice Worth every penny Fair Nice product Highly recommended Value-for-money Very Good
"Zoby Fabric Sofa(Finish Color - Blue, Pre-assembled)",Zoby Fabric,4.071428571428571,799.0,14,Mind-blowing purchase Wonderful Super! Great product Mind-blowing purchase Good Value-for-money Perfect product! Really Nice Absolute rubbish!
Zofiy 6 Layer Metal Frame Clothes Organizer - Maroon PP Collapsible Wardrobe(Fin,Zofiy Layer,3.4,655.0,100,Awesome Wonderful Awesome Wonderful Must buy! Great product Super! Great product Nice product Simply awesome
"ZunVolt Power MG5 500 Mixer Grinder (3 Jars, White)",ZunVolt Power,5.0,1290.0,10,Great product Terrific purchase Must buy! Worth every penny Simply awesome Perfect product! Classy product Awesome Awesome Perfect product!
"aniket 180 TC Polycotton Double Printed Flat Bedsheet(Pack of 1, Multicolor)",aniket,4.2592592592592595,228.0,108,Excellent Best in the market! Super! Perfect product! Excellent Value-for-money Best in the market! Highly recommended Must buy! Wonderful
"aybor calling smartwatch with bluetooth Smartwatch(Black Strap, FREE SIZE)",aybor calling,3.3191489361702127,1656.5,94,Classy product Best in the market! Must buy! Wonderful Terrific purchase Super! Worth every penny Terrific Absolute rubbish! Did not meet expectations
bandhan WLRB5 Pendants Ceiling Lamp(Orange),bandhan Pendants,4.25,203.0,28,Pretty good Terrific Classy product Terrific Worthless Bad quality Brilliant Super! Best in the market! Perfect product!
beaatho Luxury HIGH Back Leatherette Office with Steel Base and Warranty Leather,beaatho Luxury,4.28125,8449.0,32,Classy product Mind-blowing purchase Terrific purchase Best in the market! Very Good Best in the market! Worth every penny Worth every penny Did not meet expectations Pretty good
"boAt 18W Power WCD QC3A Charger combo Compatible with Vivo,Oppo,Gionee,Xiomi,Red",boAt Power,3.73,449.0,400,Brilliant Awesome Worth the money Terrific Best in the market! Utterly Disappointed Perfect product! Brilliant Mind-blowing purchase Worth the money
"boAt Aavante Bar 2000 160 W Bluetooth Soundbar(Premium Black, 2.1 Channel)",boAt Aavante,4.377593360995851,9999.0,241,Delightful Very Good Simply awesome Awesome Value-for-money Awesome Bass!! Loved it!! Best in the market! Simply awesome Terrific purchase Great product
"boAt Aavante Bar 500 Portable Soundbar 10 W Bluetooth Soundbar(Black, Mono Chann",boAt Aavante,4.185,1699.0,200,Bad quality Excellent Simply awesome Very Good Simply awesome Nice Brilliant Mind-blowing purchase Terrific purchase Perfect product!
"boAt Wave Neo with 1.69 inch , 2.5D Curved Display & Multiple Sports Modes Smart",boAt Wave,4.044526901669759,1699.0,1617,Excellent Terrific Worth the money Perfect product! Nice product Classy product Great product Classy product Must buy! Classy product
"cello Pack of 18 Opalware Cello Dazzle Lush Fiesta Opalware Dinner Set, 18 Piece",cello Pack,4.359639233370913,1299.0,8870,Worth the money Fabulous! Mind-blowing purchase Value-for-money Best in the market! Best in the market! Fabulous! Worth the money Worth every penny Excellent
"cello Pack of 18 Opalware Cello Dazzle Tropical Lagoon Opalware Dinner Set, 18 P",cello Pack,4.408333333333333,1299.0,120,Worth the money Fabulous! Mind-blowing purchase Value-for-money Best in the market! Best in the market! Fabulous! Worth the money Worth every penny Excellent
"chawla overseas Red Cotton Carpet(152 cm,  X 214 cm, Rectangle)",chawla overseas,3.37,361.0,100,Delightful Fair Mind-blowing purchase Classy product Worth every penny Just wow! Don't waste your money Great product Absolute rubbish! Not recommended at all
classiconline Wall Mount Corner 5 Tier Engineered Wood Display Unit(Finish Color,classiconline Wall,4.078947368421052,792.0,38,Worth the money Terrific Fabulous! Super! Brilliant Highly recommended Great product Great product Great product Worth the money
colcum Collapsible Wardrobe 88130 Micro Fiber Collapsible Wardrobe(Finish Color ,colcum Collapsible,3.11,1097.0,100,Brilliant Value-for-money Not recommended at all Wonderful Value-for-money Good choice Brilliant Horrible Does the job Mind-blowing purchase
"etmax NANO BLACK 30 W Bluetooth Home Theatre(Black, Stereo Channel)",etmax NANO,4.0,997.0,100,Awesome Super! Simply awesome Good quality product Mind-blowing purchase Perfect product! Fabulous! Best in the market! Super! Worth every penny
"furlay Engineered Wood Study Table(Free Standing, Finish Color - Black, Walnut S",furlay Engineered,4.39,3399.0,200,Wonderful Pretty good Good quality product Awesome Classy product Highly recommended Value-for-money Excellent Must buy! Excellent
ghar ki khushiya 1 LEDs 0.13 m Multicolor Rice Lights(Pack of 1),ghar khushiya,4.22,289.0,100,Waste of money! Value-for-money Simply awesome Perfect product! Highly recommended Terrific purchase Nice product Fair Wonderful Terrific
icrush Set Top Box Stand TV Entertainment Unit Black & red Engineered Wood TV En,icrush Set,4.181818181818182,1709.0,11,Just okay Worth every penny Really Nice Super! Mind-blowing purchase Fabulous! Classy product Pretty good Nice product Worth every penny
"indian armar Engineered Wood Study Table(Free Standing, Finish Color - Black, Ch",indian armar,4.346666666666667,2999.0,75,Delightful Worth every penny Delightful Fabulous! Terrific purchase Worthless Excellent Nice product Worth the money Best in the market!
"kariox 10 Kg Vermicompost, Made from Cow Manure, 100% Organic & Natural Plant Nu",kariox,2.715,95.0,200,Delightful Expected a better product Unsatisfactory Not good Utterly Disappointed Very Good Not recommended at all Useless product Did not meet expectations Highly recommended
"lectose Wood Portable Laptop Table(Finish Color - black, Pre Assembled)",lectose Wood,3.6956521739130435,415.0,46,Fabulous! Excellent Mind-blowing purchase Awesome Nice product Does the job Highly recommended Useless product Does the job Worst experience ever!
liger Dust Cleaning Mop Brush Wet Duster,liger Dust,3.510204081632653,295.0,49,Delightful Very Good Terrible product Nice Good quality product Pretty good Very poor Wonderful Utterly Disappointed Awesome
"limraz furniture Engineered Wood Computer Desk(Straight, Finish Color - brown, P",limraz furniture,4.03,1298.0,100,Value-for-money Good quality product Awesome Good quality product Must buy! Worth the money Worth every penny Highly recommended Mind-blowing purchase Classy product
"limraz furniture L 56 Engineered Wood Study Table(Free Standing, Finish Color - ",limraz furniture,3.4833333333333334,1298.0,300,Terrific Wonderful Must buy! Simply awesome Pretty good but non steady due to length mismatch of legs. Excellent Highly recommended Fabulous! Fair Fabulous!
mCaffeine Coffee Hydrating Face Serum for Glowing Skin with Vitamin E for Sun Pr,mCaffeine Coffee,4.214876033057851,549.0,242,Delightful Just wow! Really Nice Super! Fabulous! Utterly Disappointed Really Nice Not recommended at all Pretty good Don't waste your money
mCaffeine Coffee Moment Festive Skincare Gift Set| Daily Essentials for all skin,mCaffeine Coffee,4.819767441860465,1199.0,172,Excellent Awesome Super! Terrific Just wow! Wonderful Classy product Fabulous! Best in the market! Terrific
mCaffeine Vitamin C Green Tea Face Serum for Glowing Skin with Hyaluronic Acid(4,mCaffeine Vitamin,4.38265306122449,549.0,196,Worth every penny Great product Excellent Classy product Absolute rubbish! Did not meet expectations Worst experience ever! Wonderful Very Good Utterly Disappointed
mi star water proof copper blue 2000 2000 W Shock Proof Immersion Heater Rod??(w,star water,4.277272727272727,436.0,220,Just wow! value for money Great product Excellent Terrific purchase Nice product Very Good Super! Best in the market! Perfect product!
"migwow Stunt Car 360?rotating rolling radio control electric race car, (Blue)??(",migwow Stunt,3.0,495.0,10,Really Nice Decent product Very poor Just okay Super! Terrible product Terrific Wonderful Worthless Worth the money
"pb mandira plant Strawberry Plant(Hybrid, Pack of 1)",mandira plant,3.2777777777777777,129.0,18,Super! Good choice Good quality product Classy product Great product Best in the market! Horrible Waste of money! Classy product Excellent
realme 4k Smart Google TV Stick (Black)??(Black),realme Smart,2.25,3999.0,100,Nice product Worth every penny Fabulous! Waste of money! Fair Nice Fair Great product Classy product Wonderful
"realme Mobile Game Finger Sleeves  Gaming Accessory Kit(Mottled Black, For Andro",realme Mobile,3.22,199.0,100,Awesome Classy product Must buy! Mind-blowing purchase Just okay Classy product Great product Highly recommended Nice product Really Nice
realme Pad X 6 GB RAM 128 GB ROM 11 inch with Wi-Fi+5G Tablet (Glacier Blue),realme Pad,4.299703264094956,27999.0,337,Highly recommended Best in the market! Nice Delightful Value-for-money Terrific purchase Good Highly recommended Must buy! Super!
realme Pad X 6 GB RAM 128 GB ROM 11 inch with Wi-Fi+5G Tablet (Glowing Grey),realme Pad,4.322493224932249,27999.0,369,Highly recommended Best in the market! Nice Delightful Value-for-money Terrific purchase Good Highly recommended Must buy! Super!
realme Smart Tv Stick Media Streaming Device??(Black),realme Smart,3.923076923076923,2999.0,130,Awesome Don't waste your money Good choice Wonderful Very Good Really Nice Fabulous! Nice product Fabulous! Very Good
"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Black, Grey(RMSA755",realme TechLife,3.9886792452830186,8490.0,265,Terrific purchase Fabulous! Fabulous! Simply awesome Just wow! Did not meet expectations Fabulous! Hated it! Highly recommended Really Nice
sanyasi ayurveda Sanyasi Sehat Tablet - Ayurvedic Medicine For Weight Gain,sanyasi ayurveda,3.7866666666666666,699.0,300,Perfect product! Mind-blowing purchase Fair Terrific purchase Excellent Mind-blowing purchase Fabulous! Value-for-money Worth the money Great product
seva shope Polyresin Incense Holder(Black),seva shope,4.10126582278481,295.0,79,Worth every penny Decent product Simply awesome Decent product Does the job Classy product Really Nice Mind-blowing purchase Utterly Disappointed Highly recommended
"shyokand Fabric Sofa(Finish Color - Red, Pre-assembled)",shyokand Fabric,4.13,475.0,100,Simply awesome Excellent Terrific Very poor Good Terrific purchase Mind-blowing purchase Super! Good quality product Value-for-money
tHemiStO Beginners 8 in 1 Soldering iron Kit 25 W Simple(Flat Tip),tHemiStO Beginners,4.24,232.0,100,Super! Delightful Good quality product Simply awesome Good quality product Worth the money Super products Worth every penny Pretty good Super!
the indian casa Cricket Net 10x20 Feet Nylon Cricket Boundary And Practice Net (,the indian,3.923076923076923,340.0,13,Nice product Waste of money! Value-for-money Excellent Unsatisfactory Awesome Highly recommended Mind-blowing purchase Awesome Mind-blowing purchase
